freq_hz,psd_dBm
96573437.5,-68.49122449875142
96574023.4375,-68.47977821504469
96574609.375,-68.48222635087181
96575195.3125,-68.5273792268722
96575781.25,-68.52575756385092
96576367.1875,-68.53723820402881
96576953.125,-68.5544804878421
96577539.0625,-68.56191590809743
96578125.0,-68.64267505477915
96578710.9375,-68.65447950072516
96579296.875,-68.63564607833763
96579882.8125,-68.66004575283358
96580468.75,-68.70509729247433
96581054.6875,-68.7283850738095
96581640.625,-68.75483265222982
96582226.5625,-68.73490984937801
96582812.5,-68.72675025786893
96583398.4375,-68.72861860251713
96583984.375,-68.74205955750351
96584570.3125,-68.77843218540448
96585156.25,-68.81174993530895
96585742.1875,-68.8517257062197
96586328.125,-68.8348067881305
96586914.0625,-68.82510858429842
96587500.0,-68.84105507069755
96588085.9375,-68.86990046015075
96588671.875,-68.8635461622108
96589257.8125,-68.82794812990831
96589843.75,-68.80279194728291
96590429.6875,-68.81019024768833
96591015.625,-68.86144793265046
96591601.5625,-68.93286257377638
96592187.5,-68.92203338645363
96592773.4375,-68.95440827578925
96593359.375,-68.96525372739633
96593945.3125,-68.95982450775863
96594531.25,-68.94070267304139
96595117.1875,-68.92228056333639
96595703.125,-68.96216362191123
96596289.0625,-68.91915779094084
96596875.0,-68.92182333634894
96597460.9375,-68.88416370097333
96598046.875,-68.8903380874988
96598632.8125,-68.87870146243573
96599218.75,-68.84894947881888
96599804.6875,-68.84135513668117
96600390.625,-68.88290674913057
96600976.5625,-68.86834350196615
96601562.5,-68.86543641654393
96602148.4375,-68.86508073665915
96602734.375,-68.82566654439783
96603320.3125,-68.82148696737046
96603906.25,-68.83098168087024
96604492.1875,-68.8049997211549
96605078.125,-68.76248989149933
96605664.0625,-68.73873717015528
96606250.0,-68.74693150650984
96606835.9375,-68.74755436033412
96607421.875,-68.76227348558625
96608007.8125,-68.73937220563069
96608593.75,-68.7522709305627
96609179.6875,-68.76306826776323
96609765.625,-68.73992212051715
96610351.5625,-68.72086221129264
96610937.5,-68.69867018933661
96611523.4375,-68.65641748182765
96612109.375,-68.70098397544542
96612695.3125,-68.70697682834049
96613281.25,-68.69452490257594
96613867.1875,-68.75454965129035
96614453.125,-68.7391030060999
96615039.0625,-68.73920027137251
96615625.0,-68.71605452522749
96616210.9375,-68.72440594541467
96616796.875,-68.7747041603438
96617382.8125,-68.73562455363671
96617968.75,-68.72254912833151
96618554.6875,-68.75136866906851
96619140.625,-68.7627118419771
96619726.5625,-68.70805205638892
96620312.5,-68.68702469022442
96620898.4375,-68.6703855623006
96621484.375,-68.61615580073057
96622070.3125,-68.58137925564684
96622656.25,-68.587572828013
96623242.1875,-68.59308574275389
96623828.125,-68.57502422105514
96624414.0625,-68.54433915490391
96625000.0,-68.50450893664298
96625585.9375,-68.48292632136678
96626171.875,-68.51717265446332
