freq_hz,psd_dBm
107666406.250000,-3.600312068051e+01
107666992.187500,-3.600474200423e+01
107667578.125000,-3.602151221781e+01
107668164.062500,-3.596717953702e+01
107668750.000000,-3.588450257186e+01
107669335.937500,-3.570280763046e+01
107669921.875000,-3.594429400250e+01
107670507.812500,-3.602698647608e+01
107671093.750000,-3.600407275727e+01
107671679.687500,-3.405774697497e+01
107672265.625000,-3.355422499386e+01
107672851.562500,-3.590869358269e+01
107673437.500000,-3.573096632276e+01
107674023.437500,-3.579543265989e+01
107674609.375000,-3.579456039890e+01
107675195.312500,-3.522856238929e+01
107675781.250000,-3.563868313061e+01
107676367.187500,-3.598745105504e+01
107676953.125000,-3.571291536965e+01
107677539.062500,-3.541098188977e+01
107678125.000000,-3.556249236205e+01
107678710.937500,-3.572881367353e+01
107679296.875000,-3.533315863196e+01
107679882.812500,-3.364949852354e+01
107680468.750000,-3.459864822571e+01
107681054.687500,-3.561752776501e+01
107681640.625000,-3.582469703615e+01
107682226.562500,-3.583890742265e+01
107682812.500000,-3.586435371315e+01
107683398.437500,-3.583989117508e+01
107683984.375000,-3.582727854876e+01
107684570.312500,-3.564365417254e+01
107685156.250000,-3.559865349341e+01
107685742.187500,-3.556242732510e+01
107686328.125000,-3.564401346302e+01
107686914.062500,-3.571767924750e+01
107687500.000000,-3.486039845575e+01
107688085.937500,-3.368671032210e+01
107688671.875000,-3.545376888471e+01
107689257.812500,-3.568661042869e+01
107689843.750000,-3.580633831592e+01
107690429.687500,-3.562645811238e+01
107691015.625000,-3.567863116726e+01
107691601.562500,-3.589476849414e+01
107692187.500000,-3.598521491228e+01
107692773.437500,-3.592257966097e+01
107693359.375000,-3.606747045911e+01
107693945.312500,-3.613465643249e+01
107694531.250000,-3.603619149358e+01
107695117.187500,-3.564383455535e+01
107695703.125000,-3.463807011788e+01
107696289.062500,-3.462972361803e+01
107696875.000000,-3.605431626964e+01
107697460.937500,-3.601865226132e+01
107698046.875000,-3.595653264344e+01
107698632.812500,-3.608988000794e+01
107699218.750000,-3.614995161228e+01
107699804.687500,-3.589120687307e+01
107700390.625000,-3.619073044074e+01
107700976.562500,-3.630428624741e+01
107701562.500000,-3.635227409552e+01
107702148.437500,-3.630222808390e+01
107702734.375000,-3.588248955587e+01
107703320.312500,-3.581856192904e+01
107703906.250000,-3.448259499655e+01
107704492.187500,-3.533563247178e+01
107705078.125000,-3.638999271636e+01
107705664.062500,-3.633951878703e+01
107706250.000000,-3.642436225532e+01
107706835.937500,-3.629488625200e+01
107707421.875000,-3.636425288129e+01
107708007.812500,-3.643920749377e+01
107708593.750000,-3.644246403758e+01
107709179.687500,-3.628845890164e+01
107709765.625000,-3.645927671633e+01
107710351.562500,-3.623822006714e+01
107710937.500000,-3.623570137931e+01
107711523.437500,-3.584179317858e+01
107712109.375000,-3.473637110834e+01
107712695.312500,-3.623230117776e+01
107713281.250000,-3.648799634358e+01
107713867.187500,-3.652505965031e+01
107714453.125000,-3.647689253303e+01
107715039.062500,-3.644229948460e+01
107715625.000000,-3.660226990561e+01
107716210.937500,-3.657062931017e+01
107716796.875000,-3.644353114742e+01
107717382.812500,-3.615213693757e+01
107717968.750000,-3.623451230865e+01
107718554.687500,-3.641696234193e+01
107719140.625000,-3.633709093200e+01
107719726.562500,-3.522611385070e+01
107720312.500000,-3.504335584027e+01
107720898.437500,-3.612533654337e+01
107721484.375000,-3.620351417604e+01
107722070.312500,-3.610591464274e+01
107722656.250000,-3.643102861073e+01
107723242.187500,-3.626908179172e+01
107723828.125000,-3.588853449205e+01
107724414.062500,-3.622183928962e+01
107725000.000000,-3.650151450907e+01
107725585.937500,-3.637081534967e+01
107726171.875000,-3.605084829898e+01
107726757.812500,-3.603103561871e+01
107727343.750000,-3.559553237353e+01
107727929.687500,-3.445810924251e+01
107728515.625000,-3.566750202254e+01
107729101.562500,-3.590091865369e+01
107729687.500000,-3.513935285663e+01
107730273.437500,-3.522138620699e+01
107730859.375000,-3.549304126227e+01
107731445.312500,-3.533717830154e+01
107732031.250000,-3.513933687529e+01
107732617.187500,-3.503399828358e+01
107733203.125000,-3.489328314066e+01
107733789.062500,-3.506996767581e+01
107734375.000000,-3.489687730374e+01
107734960.937500,-3.503778210547e+01
107735546.875000,-3.457370274165e+01
107736132.812500,-3.388449514699e+01
107736718.750000,-3.489210486040e+01
107737304.687500,-3.492447664768e+01
107737890.625000,-3.483075684592e+01
107738476.562500,-3.525540680613e+01
107739062.500000,-3.497292162611e+01
107739648.437500,-3.495835895875e+01
107740234.375000,-3.508084178870e+01
107740820.312500,-3.500307472197e+01
107741406.250000,-3.496229591917e+01
107741992.187500,-3.514917588204e+01
107742578.125000,-3.514465363549e+01
107743164.062500,-3.512288477623e+01
107743750.000000,-3.411808279649e+01
107744335.937500,-3.438540980534e+01
107744921.875000,-3.532914263777e+01
107745507.812500,-3.561382356164e+01
107746093.750000,-3.542632136358e+01
107746679.687500,-3.582785857326e+01
107747265.625000,-3.615631649766e+01
107747851.562500,-3.577270878162e+01
107748437.500000,-3.572676456981e+01
107749023.437500,-3.576689305634e+01
107749609.375000,-3.570323989970e+01
107750195.312500,-3.596074239145e+01
107750781.250000,-3.552770320136e+01
107751367.187500,-3.562462595873e+01
107751953.125000,-3.450847763669e+01
107752539.062500,-3.543036037423e+01
107753125.000000,-3.613319059838e+01
107753710.937500,-3.610999545423e+01
107754296.875000,-3.599480818419e+01
107754882.812500,-3.581125186669e+01
107755468.750000,-3.574919740069e+01
107756054.687500,-3.582082892964e+01
107756640.625000,-3.571643611181e+01
107757226.562500,-3.603896471403e+01
107757812.500000,-3.575878675261e+01
107758398.437500,-3.588901386971e+01
107758984.375000,-3.622298592932e+01
107759570.312500,-3.523321644837e+01
107760156.250000,-3.412230350527e+01
107760742.187500,-3.593301144480e+01
107761328.125000,-3.612849115804e+01
107761914.062500,-3.608081710134e+01
107762500.000000,-3.580053557111e+01
107763085.937500,-3.593297758500e+01
107763671.875000,-3.576756348810e+01
107764257.812500,-3.586491474456e+01
107764843.750000,-3.602647604590e+01
107765429.687500,-3.603915868056e+01
107766015.625000,-3.580126269376e+01
107766601.562500,-3.577738409636e+01
107767187.500000,-3.577335707830e+01
107767773.437500,-3.438645002518e+01
107768359.375000,-3.472722710241e+01
107768945.312500,-3.570790096366e+01
107769531.250000,-3.567745502004e+01
107770117.187500,-3.593906545291e+01
107770703.125000,-3.591459820977e+01
107771289.062500,-3.571835986642e+01
107771875.000000,-3.608116122204e+01
107772460.937500,-3.578177772799e+01
107773046.875000,-3.556075559161e+01
107773632.812500,-3.545921082831e+01
107774218.750000,-3.551780237345e+01
107774804.687500,-3.572750701630e+01
107775390.625000,-3.550247098911e+01
107775976.562500,-3.373462619563e+01
107776562.500000,-3.522560727906e+01
107777148.437500,-3.567469154993e+01
107777734.375000,-3.596387928767e+01
107778320.312500,-3.580886293886e+01
107778906.250000,-3.586856825645e+01
107779492.187500,-3.603761924009e+01
107780078.125000,-3.603775136229e+01
107780664.062500,-3.630179060255e+01
107781250.000000,-3.608900128325e+01
107781835.937500,-3.577378496521e+01
107782421.875000,-3.572862559879e+01
107783007.812500,-3.571890576932e+01
107783593.750000,-3.521264054234e+01
107784179.687500,-3.433541608577e+01
107784765.625000,-3.572808467592e+01
107785351.562500,-3.578860830098e+01
107785937.500000,-3.604657674566e+01
107786523.437500,-3.588075009887e+01
107787109.375000,-3.579324129527e+01
107787695.312500,-3.595037274484e+01
107788281.250000,-3.584512471521e+01
107788867.187500,-3.566793656681e+01
107789453.125000,-3.588724275694e+01
107790039.062500,-3.567768100241e+01
107790625.000000,-3.584502583255e+01
107791210.937500,-3.589161793368e+01
107791796.875000,-3.455105140301e+01
107792382.812500,-3.535433334342e+01
107792968.750000,-3.604653849680e+01
107793554.687500,-3.576214352841e+01
107794140.625000,-3.536542880359e+01
107794726.562500,-3.547694181962e+01
107795312.500000,-3.584722493975e+01
107795898.437500,-3.577459610527e+01
107796484.375000,-3.591840698573e+01
107797070.312500,-3.611896334102e+01
107797656.250000,-3.609266704760e+01
107798242.187500,-3.607696920126e+01
107798828.125000,-3.593827687100e+01
107799414.062500,-3.559341295150e+01
107800000.000000,-3.446385702046e+01
107800585.937500,-3.576609627998e+01
107801171.875000,-3.643462952423e+01
107801757.812500,-3.620891769562e+01
107802343.750000,-3.634571839540e+01
107802929.687500,-3.654404793340e+01
107803515.625000,-3.653733941151e+01
107804101.562500,-3.651027272250e+01
107804687.500000,-3.647624847611e+01
107805273.437500,-3.627301766203e+01
107805859.375000,-3.618716822638e+01
107806445.312500,-3.629439635385e+01
107807031.250000,-3.609510500719e+01
107807617.187500,-3.550352337387e+01
107808203.125000,-3.523592357966e+01
107808789.062500,-3.606078205698e+01
107809375.000000,-3.636326504483e+01
107809960.937500,-3.647821488340e+01
107810546.875000,-3.638990759975e+01
107811132.812500,-3.618235973993e+01
107811718.750000,-3.622714038792e+01
107812304.687500,-3.646606374806e+01
107812890.625000,-3.632132555244e+01
107813476.562500,-3.610030613097e+01
107814062.500000,-3.633470443426e+01
107814648.437500,-3.608556215132e+01
107815234.375000,-3.589006415936e+01
107815820.312500,-3.521796675531e+01
107816406.250000,-3.569994826350e+01
107816992.187500,-3.631169779996e+01
107817578.125000,-3.655842437877e+01
107818164.062500,-3.672860278948e+01
107818750.000000,-3.634009542812e+01
107819335.937500,-3.629464752049e+01
107819921.875000,-3.664084435717e+01
107820507.812500,-3.649084943496e+01
107821093.750000,-3.613088861050e+01
107821679.687500,-3.592725299163e+01
107822265.625000,-3.609794096659e+01
107822851.562500,-3.664008749104e+01
107823437.500000,-3.609311551809e+01
107824023.437500,-3.510503077791e+01
107824609.375000,-3.575641718665e+01
107825195.312500,-3.598720898600e+01
107825781.250000,-3.615433219160e+01
107826367.187500,-3.571265132501e+01
107826953.125000,-3.545681090162e+01
107827539.062500,-3.543400202336e+01
107828125.000000,-3.577335008465e+01
107828710.937500,-3.573730644885e+01
107829296.875000,-3.574786764817e+01
107829882.812500,-3.583802673514e+01
107830468.750000,-3.565950557986e+01
107831054.687500,-3.542050531598e+01
107831640.625000,-3.443908274911e+01
107832226.562500,-3.436233314462e+01
107832812.500000,-3.521350088319e+01
107833398.437500,-3.527602762262e+01
107833984.375000,-3.507539795217e+01
107834570.312500,-3.502008918890e+01
107835156.250000,-3.449640793004e+01
107835742.187500,-3.474748312090e+01
107836328.125000,-3.475879906365e+01
107836914.062500,-3.475113545792e+01
107837500.000000,-3.474271987535e+01
107838085.937500,-3.474241671714e+01
107838671.875000,-3.468867317526e+01
107839257.812500,-3.467542312097e+01
107839843.750000,-3.390440761270e+01
107840429.687500,-3.413964891489e+01
107841015.625000,-3.476611037428e+01
107841601.562500,-3.507291425399e+01
107842187.500000,-3.482107669438e+01
107842773.437500,-3.487363940492e+01
107843359.375000,-3.490252853490e+01
107843945.312500,-3.489253843348e+01
107844531.250000,-3.472037530681e+01
107845117.187500,-3.491135096499e+01
107845703.125000,-3.512194042001e+01
107846289.062500,-3.510672428004e+01
107846875.000000,-3.517548708607e+01
107847460.937500,-3.475221990381e+01
107848046.875000,-3.405564605860e+01
107848632.812500,-3.512598692435e+01
107849218.750000,-3.530006450178e+01
107849804.687500,-3.468877769314e+01
107850390.625000,-3.500228656211e+01
107850976.562500,-3.516417956054e+01
107851562.500000,-3.499072780605e+01
107852148.437500,-3.487452523626e+01
107852734.375000,-3.498302036716e+01
107853320.312500,-3.540262193323e+01
107853906.250000,-3.523169219855e+01
107854492.187500,-3.503726567636e+01
107855078.125000,-3.386960268048e+01
107855664.062500,-3.414321107217e+01
107856250.000000,-3.407659615542e+01
107856835.937500,-3.487521329836e+01
107857421.875000,-3.481245684997e+01
107858007.812500,-3.476056889792e+01
107858593.750000,-3.487263545070e+01
107859179.687500,-3.493911895966e+01
107859765.625000,-3.484483746644e+01
107860351.562500,-3.474917626469e+01
107860937.500000,-3.480856142921e+01
107861523.437500,-3.487873954722e+01
107862109.375000,-3.484399188908e+01
107862695.312500,-3.483373990480e+01
107863281.250000,-3.434397683538e+01
107863867.187500,-3.350887265331e+01
107864453.125000,-3.418056934254e+01
107865039.062500,-3.426509032859e+01
107865625.000000,-3.399985375188e+01
107866210.937500,-3.418854844153e+01
107866796.875000,-3.416148186959e+01
107867382.812500,-3.415119079023e+01
107867968.750000,-3.387699458527e+01
107868554.687500,-3.395380031515e+01
107869140.625000,-3.384896186838e+01
107869726.562500,-3.417437458359e+01
107870312.500000,-3.377516542439e+01
107870898.437500,-3.352787783157e+01
107871484.375000,-3.352210258648e+01
107872070.312500,-3.288532213117e+01
107872656.250000,-3.355918680995e+01
107873242.187500,-3.327794620231e+01
107873828.125000,-3.379493254193e+01
107874414.062500,-3.339278683921e+01
107875000.000000,-3.330640354067e+01
107875585.937500,-3.341568234819e+01
107876171.875000,-3.317392947304e+01
107876757.812500,-3.333952799088e+01
107877343.750000,-3.359225361806e+01
107877929.687500,-3.343998985816e+01
107878515.625000,-3.323875102717e+01
107879101.562500,-3.299480770739e+01
107879687.500000,-3.241370307472e+01
107880273.437500,-3.239905236788e+01
107880859.375000,-3.297550754742e+01
107881445.312500,-3.260934111682e+01
107882031.250000,-3.274112400797e+01
107882617.187500,-3.272681578520e+01
107883203.125000,-3.293046436860e+01
107883789.062500,-3.285730919770e+01
107884375.000000,-3.284781212123e+01
107884960.937500,-3.270059511521e+01
107885546.875000,-3.228481429454e+01
107886132.812500,-3.260165249253e+01
107886718.750000,-3.263829803398e+01
107887304.687500,-3.255882622323e+01
107887890.625000,-3.178751824276e+01
107888476.562500,-3.226215266054e+01
107889062.500000,-3.233825510879e+01
107889648.437500,-3.240278002856e+01
107890234.375000,-3.240367874042e+01
107890820.312500,-3.218397761449e+01
107891406.250000,-3.248338844994e+01
107891992.187500,-3.238971130524e+01
107892578.125000,-3.244632978299e+01
107893164.062500,-3.266071939048e+01
107893750.000000,-3.240779407714e+01
107894335.937500,-3.260144577496e+01
107894921.875000,-3.260347159952e+01
107895507.812500,-3.229063516323e+01
107896093.750000,-3.180174186438e+01
107896679.687500,-3.267358326854e+01
107897265.625000,-3.274662735387e+01
107897851.562500,-3.258776797049e+01
107898437.500000,-3.281509333501e+01
107899023.437500,-3.229390391518e+01
107899609.375000,-3.215688460372e+01
107900195.312500,-3.230076969983e+01
107900781.250000,-3.241922123577e+01
107901367.187500,-3.255084749354e+01
107901953.125000,-3.238870705019e+01
107902539.062500,-3.226054513949e+01
107903125.000000,-3.219112031801e+01
107903710.937500,-3.198967876725e+01
107904296.875000,-3.199463942031e+01
107904882.812500,-3.218335652768e+01
107905468.750000,-3.203287327465e+01
107906054.687500,-3.193270068902e+01
107906640.625000,-3.184757112196e+01
107907226.562500,-3.160442657351e+01
107907812.500000,-3.154656321291e+01
107908398.437500,-3.144460283019e+01
107908984.375000,-3.144702340316e+01
107909570.312500,-3.115812567964e+01
107910156.250000,-3.121582268896e+01
107910742.187500,-3.115957670096e+01
107911328.125000,-3.101921411514e+01
107911914.062500,-3.019632714105e+01
107912500.000000,-3.055001279367e+01
107913085.937500,-3.040191839987e+01
107913671.875000,-2.997704125547e+01
107914257.812500,-2.964413803033e+01
107914843.750000,-2.943223198849e+01
107915429.687500,-2.889964223684e+01
107916015.625000,-2.848216252346e+01
107916601.562500,-2.840098500057e+01
107917187.500000,-2.882877222864e+01
107917773.437500,-2.823780540975e+01
107918359.375000,-2.792714740491e+01
107918945.312500,-2.763889787821e+01
107919531.250000,-2.656424703832e+01
107920117.187500,-2.654061846683e+01
107920703.125000,-2.637547610604e+01
107921289.062500,-2.558502122218e+01
107921875.000000,-2.496466395157e+01
107922460.937500,-2.433706604303e+01
107923046.875000,-2.412214746935e+01
107923632.812500,-2.339977409293e+01
107924218.750000,-2.251150135415e+01
107924804.687500,-2.227476963594e+01
107925390.625000,-2.154836730117e+01
107925976.562500,-2.068462105232e+01
107926562.500000,-2.074165375852e+01
107927148.437500,-2.048421837111e+01
107927734.375000,-1.954706988196e+01
107928320.312500,-1.899203877476e+01
107928906.250000,-1.855643941935e+01
107929492.187500,-1.816246341040e+01
107930078.125000,-1.809427575066e+01
107930664.062500,-1.770873165891e+01
107931250.000000,-1.645540270592e+01
107931835.937500,-1.663311930166e+01
107932421.875000,-1.624637691362e+01
107933007.812500,-1.609194532431e+01
107933593.750000,-1.570640411647e+01
107934179.687500,-1.553923706934e+01
107934765.625000,-1.560214196538e+01
107935351.562500,-1.490950998842e+01
107935937.500000,-1.455883683545e+01
107936523.437500,-1.489795833402e+01
107937109.375000,-1.473003162921e+01
107937695.312500,-1.477984902679e+01
107938281.250000,-1.502133830216e+01
107938867.187500,-1.492550549703e+01
107939453.125000,-1.497428657006e+01
107940039.062500,-1.527455105374e+01
107940625.000000,-1.499431920965e+01
107941210.937500,-1.555667140741e+01
107941796.875000,-1.611164199018e+01
107942382.812500,-1.651742844951e+01
107942968.750000,-1.668414551607e+01
107943554.687500,-1.664227549468e+01
107944140.625000,-1.707313791484e+01
107944726.562500,-1.785047654912e+01
107945312.500000,-1.861506397972e+01
107945898.437500,-1.883584085865e+01
107946484.375000,-1.913103741590e+01
107947070.312500,-1.965633442508e+01
107947656.250000,-2.038284857607e+01
107948242.187500,-2.105352137798e+01
107948828.125000,-2.179250015144e+01
107949414.062500,-2.224202650340e+01
107950000.000000,-2.356605771619e+01
107950585.937500,-2.436322326265e+01
107951171.875000,-2.493267264353e+01
107951757.812500,-2.528328698005e+01
107952343.750000,-2.523553491011e+01
107952929.687500,-2.631134237646e+01
107953515.625000,-2.737160589871e+01
107954101.562500,-2.799425539906e+01
107954687.500000,-2.825858391729e+01
107955273.437500,-2.865482005527e+01
107955859.375000,-2.884000313801e+01
107956445.312500,-2.935105053090e+01
107957031.250000,-2.978184954714e+01
107957617.187500,-3.057677885710e+01
107958203.125000,-3.088663303534e+01
107958789.062500,-3.085791863776e+01
107959375.000000,-3.099493587388e+01
107959960.937500,-3.105546025404e+01
107960546.875000,-3.112061816936e+01
107961132.812500,-3.189042242139e+01
107961718.750000,-3.193939140957e+01
107962304.687500,-3.227994007266e+01
107962890.625000,-3.249224398501e+01
107963476.562500,-3.267146063898e+01
107964062.500000,-3.285372785413e+01
107964648.437500,-3.260889094256e+01
107965234.375000,-3.311483821774e+01
107965820.312500,-3.296459255739e+01
107966406.250000,-3.305028218264e+01
107966992.187500,-3.336682125622e+01
107967578.125000,-3.264293990043e+01
107968164.062500,-3.208120731002e+01
107968750.000000,-3.309663210090e+01
107969335.937500,-3.289380416515e+01
107969921.875000,-3.307281131927e+01
107970507.812500,-3.351264501248e+01
107971093.750000,-3.343876761552e+01
107971679.687500,-3.333966679889e+01
107972265.625000,-3.335887807097e+01
107972851.562500,-3.359697696440e+01
107973437.500000,-3.366623860699e+01
107974023.437500,-3.368917170888e+01
107974609.375000,-3.393345674182e+01
107975195.312500,-3.384764895063e+01
107975781.250000,-3.290192381972e+01
107976367.187500,-3.321937288474e+01
107976953.125000,-3.399733158394e+01
107977539.062500,-3.403935504798e+01
107978125.000000,-3.433101501691e+01
107978710.937500,-3.409050537711e+01
107979296.875000,-3.424852810242e+01
107979882.812500,-3.417941159921e+01
107980468.750000,-3.410644456422e+01
107981054.687500,-3.383859055311e+01
107981640.625000,-3.392150685133e+01
107982226.562500,-3.422840631000e+01
107982812.500000,-3.410293975103e+01
107983398.437500,-3.395485944267e+01
107983984.375000,-3.355363995623e+01
107984570.312500,-3.449765806575e+01
107985156.250000,-3.474173122177e+01
107985742.187500,-3.455362754576e+01
107986328.125000,-3.457209141848e+01
107986914.062500,-3.469203411356e+01
107987500.000000,-3.485320956644e+01
107988085.937500,-3.499326865535e+01
107988671.875000,-3.463455822136e+01
107989257.812500,-3.460676980672e+01
107989843.750000,-3.483453374514e+01
107990429.687500,-3.460906729474e+01
107991015.625000,-3.486588692549e+01
107991601.562500,-3.437661264448e+01
107992187.500000,-3.404962264618e+01
107992773.437500,-3.517903730107e+01
107993359.375000,-3.492327778298e+01
107993945.312500,-3.507523891004e+01
107994531.250000,-3.486270088896e+01
107995117.187500,-3.477472664438e+01
107995703.125000,-3.508912346656e+01
107996289.062500,-3.498625272673e+01
107996875.000000,-3.519301879355e+01
107997460.937500,-3.557192718718e+01
107998046.875000,-3.557023135500e+01
107998632.812500,-3.535595356631e+01
107999218.750000,-3.521913370333e+01
107999804.687500,-3.502409527170e+01
108000390.625000,-3.503649741940e+01
108000976.562500,-3.529106382967e+01
108001562.500000,-3.529803309336e+01
108002148.437500,-3.543132453219e+01
108002734.375000,-3.497640319703e+01
108003320.312500,-3.557574452705e+01
108003906.250000,-3.553288277027e+01
108004492.187500,-3.502407665432e+01
108005078.125000,-3.516909193138e+01
108005664.062500,-3.565243160112e+01
108006250.000000,-3.565686905519e+01
108006835.937500,-3.541900818126e+01
108007421.875000,-3.548312748062e+01
108008007.812500,-3.487156775912e+01
108008593.750000,-3.560243234569e+01
108009179.687500,-3.504402566243e+01
108009765.625000,-3.500753904148e+01
108010351.562500,-3.583370629132e+01
108010937.500000,-3.586756852687e+01
108011523.437500,-3.588536656324e+01
108012109.375000,-3.562346657560e+01
108012695.312500,-3.542387047752e+01
108013281.250000,-3.520428516787e+01
108013867.187500,-3.510936894272e+01
108014453.125000,-3.567289243539e+01
108015039.062500,-3.559674400848e+01
108015625.000000,-3.544393910603e+01
108016210.937500,-3.508653687234e+01
108016796.875000,-3.536328653294e+01
108017382.812500,-3.574618163614e+01
108017968.750000,-3.590678458611e+01
108018554.687500,-3.556018317243e+01
108019140.625000,-3.576946563145e+01
108019726.562500,-3.547376620320e+01
108020312.500000,-3.532734228408e+01
108020898.437500,-3.525318394470e+01
108021484.375000,-3.562120323674e+01
108022070.312500,-3.525603493386e+01
108022656.250000,-3.523409861313e+01
108023242.187500,-3.522176449944e+01
108023828.125000,-3.446482991757e+01
108024414.062500,-3.468510322176e+01
108025000.000000,-3.507551500092e+01
108025585.937500,-3.500730392925e+01
108026171.875000,-3.480417063883e+01
108026757.812500,-3.323757406122e+01
108027343.750000,-3.351601025886e+01
108027929.687500,-3.447497947217e+01
108028515.625000,-3.433297593665e+01
108029101.562500,-3.431995257026e+01
108029687.500000,-3.443042286504e+01
108030273.437500,-3.417810659635e+01
108030859.375000,-3.424419440231e+01
108031445.312500,-3.421751541975e+01
108032031.250000,-3.371604429717e+01
108032617.187500,-3.420256027825e+01
108033203.125000,-3.412954207969e+01
108033789.062500,-3.437595029213e+01
108034375.000000,-3.442184903674e+01
108034960.937500,-3.401197632704e+01
108035546.875000,-3.421743654808e+01
108036132.812500,-3.405111670209e+01
108036718.750000,-3.411545960578e+01
108037304.687500,-3.469686625716e+01
108037890.625000,-3.400332684987e+01
108038476.562500,-3.287918281892e+01
108039062.500000,-3.451415539500e+01
108039648.437500,-3.450850218083e+01
108040234.375000,-3.443275410914e+01
108040820.312500,-3.501424000812e+01
108041406.250000,-3.455993455154e+01
108041992.187500,-3.485259989667e+01
108042578.125000,-3.571249103356e+01
108043164.062500,-3.568510340700e+01
108043750.000000,-3.523767419439e+01
108044335.937500,-3.538826185267e+01
108044921.875000,-3.568182067838e+01
108045507.812500,-3.580002357053e+01
108046093.750000,-3.577423960576e+01
108046679.687500,-3.575042991684e+01
108047265.625000,-3.593513971793e+01
108047851.562500,-3.498701024752e+01
108048437.500000,-3.546517984524e+01
108049023.437500,-3.594855354158e+01
108049609.375000,-3.604383266899e+01
108050195.312500,-3.599887488967e+01
108050781.250000,-3.592627586201e+01
108051367.187500,-3.618954458661e+01
108051953.125000,-3.627656806271e+01
108052539.062500,-3.633732000970e+01
108053125.000000,-3.628965865989e+01
108053710.937500,-3.642541391262e+01
108054296.875000,-3.629205442432e+01
108054882.812500,-3.612082282514e+01
108055468.750000,-3.636699551035e+01
108056054.687500,-3.564803280055e+01
108056640.625000,-3.640484364870e+01
108057226.562500,-3.636207871305e+01
108057812.500000,-3.651322086908e+01
108058398.437500,-3.643588812858e+01
108058984.375000,-3.639857880325e+01
108059570.312500,-3.625547384631e+01
108060156.250000,-3.621257292622e+01
108060742.187500,-3.589506777842e+01
108061328.125000,-3.608831777878e+01
108061914.062500,-3.627187434990e+01
108062500.000000,-3.617277665730e+01
108063085.937500,-3.619746657356e+01
108063671.875000,-3.586042934873e+01
108064257.812500,-3.542842023265e+01
108064843.750000,-3.604185407831e+01
108065429.687500,-3.614342708213e+01
108066015.625000,-3.590061217027e+01
108066601.562500,-3.594206980684e+01
108067187.500000,-3.612285861144e+01
108067773.437500,-3.623315866550e+01
108068359.375000,-3.615875910883e+01
108068945.312500,-3.606968494979e+01
108069531.250000,-3.598393149962e+01
108070117.187500,-3.607140843024e+01
108070703.125000,-3.609151592717e+01
108071289.062500,-3.568135879762e+01
108071875.000000,-3.508405874567e+01
108072460.937500,-3.544929889280e+01
108073046.875000,-3.613260354552e+01
108073632.812500,-3.621148634842e+01
108074218.750000,-3.599962459960e+01
108074804.687500,-3.603295166940e+01
108075390.625000,-3.610179149158e+01
108075976.562500,-3.571013132823e+01
108076562.500000,-3.553339103060e+01
108077148.437500,-3.576044205376e+01
108077734.375000,-3.588747618613e+01
108078320.312500,-3.590034380928e+01
108078906.250000,-3.591795827130e+01
108079492.187500,-3.558311819728e+01
108080078.125000,-3.499730891373e+01
108080664.062500,-3.576846288029e+01
108081250.000000,-3.578815157048e+01
108081835.937500,-3.559356389529e+01
108082421.875000,-3.541565814121e+01
108083007.812500,-3.583941589522e+01
108083593.750000,-3.597382313728e+01
108084179.687500,-3.610445904696e+01
108084765.625000,-3.594797185649e+01
108085351.562500,-3.589001403611e+01
108085937.500000,-3.584395075698e+01
108086523.437500,-3.570055131162e+01
108087109.375000,-3.579015320088e+01
108087695.312500,-3.543886899690e+01
108088281.250000,-3.516138065492e+01
108088867.187500,-3.578335290577e+01
108089453.125000,-3.582208000796e+01
108090039.062500,-3.599320713991e+01
108090625.000000,-3.590753160449e+01
108091210.937500,-3.591132052869e+01
108091796.875000,-3.589010010608e+01
108092382.812500,-3.583627846429e+01
108092968.750000,-3.602085425182e+01
108093554.687500,-3.611219374852e+01
108094140.625000,-3.584304197537e+01
108094726.562500,-3.577528103232e+01
108095312.500000,-3.582635952376e+01
108095898.437500,-3.544756310297e+01
108096484.375000,-3.600155234785e+01
108097070.312500,-3.602931746842e+01
108097656.250000,-3.590833887475e+01
108098242.187500,-3.584009366886e+01
108098828.125000,-3.552392734227e+01
108099414.062500,-3.290931252737e+01
108100000.000000,-3.504731163201e+01
108100585.937500,-3.586540889514e+01
108101171.875000,-3.614962003584e+01
108101757.812500,-3.602785497016e+01
108102343.750000,-3.589747720496e+01
108102929.687500,-3.573895747124e+01
108103515.625000,-3.599786706183e+01
108104101.562500,-3.545111448748e+01
108104687.500000,-3.600700014431e+01
108105273.437500,-3.594236320626e+01
108105859.375000,-3.576948529864e+01
108106445.312500,-3.596937260676e+01
108107031.250000,-3.621112650858e+01
108107617.187500,-3.617488602359e+01
108108203.125000,-3.614854234698e+01
108108789.062500,-3.591784647232e+01
108109375.000000,-3.589736991593e+01
108109960.937500,-3.591628600914e+01
108110546.875000,-3.585983785690e+01
108111132.812500,-3.611897453117e+01
108111718.750000,-3.577860842259e+01
108112304.687500,-3.564180109534e+01
108112890.625000,-3.571956345976e+01
108113476.562500,-3.576224851446e+01
108114062.500000,-3.596671257131e+01
108114648.437500,-3.602578027255e+01
108115234.375000,-3.582674443715e+01
108115820.312500,-3.603409924056e+01
108116406.250000,-3.601550646872e+01
108116992.187500,-3.554633050916e+01
108117578.125000,-3.542457754069e+01
108118164.062500,-3.542477619447e+01
108118750.000000,-3.554348119327e+01
108119335.937500,-3.552132602723e+01
108119921.875000,-3.517874210961e+01
108120507.812500,-3.529913950557e+01
108121093.750000,-3.514269855291e+01
